crate,path,line,occurrence_on_line,token_occurrence_on_line,worth_occurrence_in_token,current_token,proposed_token,category,confidence,rationale,line_text
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.rs,32,1,1,1,WORTHd_intent_digest,forged_intent_digest,forged_word_damage,high,Botched replacement of ?forged?.,"intent_digest: WORTHd_intent_digest(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.rs,33,1,1,1,WORTHd_policy_digest,forged_policy_digest,forged_word_damage,high,Botched replacement of ?forged?.,"policy_decision_digest: WORTHd_policy_digest(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.rs,34,1,1,1,WORTHd_transition,forged_transition,forged_word_damage,high,Botched replacement of ?forged?.,"lifecycle_transition: WORTHd_transition(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.stderr,8,1,1,1,WORTHd_handle,forged_handle,forged_word_damage,high,Botched replacement of ?forged?.,"30 |         winner: WORTHd_handle(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.stderr,10,1,1,1,WORTHd_request,forged_request,forged_word_damage,high,Botched replacement of ?forged?.,"31 |         coalesced_request: WORTHd_request(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.stderr,12,1,1,1,WORTHd_intent_digest,forged_intent_digest,forged_word_damage,high,Botched replacement of ?forged?.,"32 |         intent_digest: WORTHd_intent_digest(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.stderr,14,1,1,1,WORTHd_policy_digest,forged_policy_digest,forged_word_damage,high,Botched replacement of ?forged?.,"33 |         policy_decision_digest: WORTHd_policy_digest(),"
worth-signal,crates/worth-signal/tests/ui/resource_intent_equivalence_coalescing_fields_are_private.stderr,16,1,1,1,WORTHd_transition,forged_transition,forged_word_damage,high,Botched replacement of ?forged?.,"34 |         lifecycle_transition: WORTHd_transition(),"
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.rs,5,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_performance() -> ResourceBoundaryPerformanceEnvelope {
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.rs,10,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceLifecycleRetentionCompactionReport {
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.rs,22,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.stderr,4,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,10 |     let _WORTHd = ResourceLifecycleRetentionCompactionReport {
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.stderr,28,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"22 |         performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.stderr,34,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,10 -     let _WORTHd = ResourceLifecycleRetentionCompactionReport {
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.stderr,46,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"22 -         performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_lifecycle_retention_compaction_report_fields_are_private.stderr,48,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,"10 +     let _WORTHd = ResourceLifecycleRetentionCompactionReport::new(_, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _);"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,7,1,1,1,WORTHd_bundle,forged_bundle,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_bundle() -> ResourceCertificationBundle {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,11,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_summary() -> ResourceMilestoneBCertificationRunSummary {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,15,1,1,1,WORTHd_scenario_matrix,forged_scenario_matrix,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_scenario_matrix() -> ResourceMilestoneBScenarioMatrix {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,19,1,1,1,WORTHd_performance_closeout,forged_performance_closeout,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_performance_closeout() -> ResourceMilestoneBPerformanceCloseout {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,24,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceMilestoneBCertificationRun {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,26,1,1,1,WORTHd_bundle,forged_bundle,forged_word_damage,high,Botched replacement of ?forged?.,"bundle: WORTHd_bundle(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,27,1,1,1,WORTHd_scenario_matrix,forged_scenario_matrix,forged_word_damage,high,Botched replacement of ?forged?.,"scenario_matrix: WORTHd_scenario_matrix(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,28,1,1,1,WORTHd_performance_closeout,forged_performance_closeout,forged_word_damage,high,Botched replacement of ?forged?.,"performance_closeout: WORTHd_performance_closeout(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.rs,29,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.stderr,4,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,24 |     let _WORTHd = ResourceMilestoneBCertificationRun {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.stderr,8,1,1,1,WORTHd_bundle,forged_bundle,forged_word_damage,high,Botched replacement of ?forged?.,"26 |         bundle: WORTHd_bundle(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.stderr,10,1,1,1,WORTHd_scenario_matrix,forged_scenario_matrix,forged_word_damage,high,Botched replacement of ?forged?.,"27 |         scenario_matrix: WORTHd_scenario_matrix(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.stderr,12,1,1,1,WORTHd_performance_closeout,forged_performance_closeout,forged_word_damage,high,Botched replacement of ?forged?.,"28 |         performance_closeout: WORTHd_performance_closeout(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_certification_run_fields_are_private.stderr,14,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"29 |         summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_hostile_scenario_evidence_fields_are_private.rs,5,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_row() -> ResourceMilestoneBHostileScenarioEvidenceRow {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_hostile_scenario_evidence_fields_are_private.rs,10,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceMilestoneBHostileScenarioEvidence {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_hostile_scenario_evidence_fields_are_private.rs,12,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_hostile_scenario_evidence_fields_are_private.stderr,4,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,10 |     let _WORTHd = ResourceMilestoneBHostileScenarioEvidence {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_hostile_scenario_evidence_fields_are_private.stderr,8,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"12 |         rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,7,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_performance() -> ResourceBoundaryPerformanceEnvelope {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,11,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_summary() -> ResourceMilestoneBPerformanceCloseoutSummary {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,15,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_row() -> ResourceMilestoneBPerformanceCloseoutRow {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,19,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,25,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceMilestoneBPerformanceCloseout {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,28,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.rs,29,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.stderr,10,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"19 |         performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.stderr,18,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,25 |     let _WORTHd = ResourceMilestoneBPerformanceCloseout {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.stderr,24,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"28 |         rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_performance_closeout_fields_are_private.stderr,26,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"29 |         summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.rs,6,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_row() -> ResourceMilestoneBScenarioRow {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.rs,10,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_summary() -> ResourceMilestoneBScenarioMatrixSummary {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.rs,15,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceMilestoneBScenarioMatrix {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.rs,18,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.rs,19,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.stderr,4,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,15 |     let _WORTHd = ResourceMilestoneBScenarioMatrix {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.stderr,10,1,1,1,WORTHd_row,forged_row,forged_word_damage,high,Botched replacement of ?forged?.,"18 |         rows: vec![WORTHd_row()],"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_matrix_fields_are_private.stderr,12,1,1,1,WORTHd_summary,forged_summary,forged_word_damage,high,Botched replacement of ?forged?.,"19 |         summary: WORTHd_summary(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_row_fields_are_private.rs,7,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_performance() -> ResourceBoundaryPerformanceEnvelope {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_row_fields_are_private.rs,12,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,let _WORTHd = ResourceMilestoneBScenarioRow {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_row_fields_are_private.rs,18,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_row_fields_are_private.stderr,4,1,1,1,_WORTHd,_forged,forged_word_damage,high,Botched replacement of ?forged?.,12 |     let _WORTHd = ResourceMilestoneBScenarioRow {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_b_scenario_row_fields_are_private.stderr,16,1,1,1,WORTHd_performance,forged_performance,forged_word_damage,high,Botched replacement of ?forged?.,"18 |         performance: WORTHd_performance(),"
worth-signal,crates/worth-signal/tests/ui/resource_milestone_c_certification_run_fields_are_private.rs,7,1,1,1,WORTHd_bundle,forged_bundle,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_bundle() -> ResourceMilestoneCPolicyCertificationBundle {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_c_certification_run_fields_are_private.rs,11,1,1,1,WORTHd_scenario_matrix,forged_scenario_matrix,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_scenario_matrix() -> ResourceMilestoneCPolicyScenarioMatrix {
worth-signal,crates/worth-signal/tests/ui/resource_milestone_c_certification_run_fields_are_private.rs,15,1,1,1,WORTHd_performance_closeout,forged_performance_closeout,forged_word_damage,high,Botched replacement of ?forged?.,fn WORTHd_performance_closeout() -> ResourceMilestoneCPolicyPerformanceCloseout {
